Date,Session source - GA4,Session medium - GA4,Session campaign - GA4,Event name - GA4,Traffic source,Paid / Organic,"Sessions - GA4, event based",Event count - GA4,Event value - GA4 (USD),Week of
2024-08-08,(direct),(none),(direct),eligibility_form_submission,Direct,Organic,,6,0,8/5/24
2024-08-08,tagassistant.google.com,referral,(referral),eligibility_form_submission,Google,Organic,,1,0,8/5/24
2024-08-08,(direct),(none),(direct),first_visit,Direct,Organic,,12,0,8/5/24
2024-08-08,google,cpc,(not set),first_visit,Google,Paid,,2,0,8/5/24
2024-08-08,google,cpc,(organic),first_visit,Google,Paid,,3,0,8/5/24
2024-08-08,bing,organic,(organic),first_visit,Bing,Organic,,2,0,8/5/24
2024-08-08,google,organic,(organic),first_visit,Google,Organic,,6,0,8/5/24
2024-08-08,google,cpc,(referral),first_visit,Google,Paid,,1,0,8/5/24
2024-08-08,mail.google.com,referral,(referral),first_visit,Google,Organic,,1,0,8/5/24
2024-08-08,google,cpc,DF - Brand,first_visit,Google,Paid,,1,0,8/5/24
2024-08-08,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,5,0,8/5/24
2024-08-08,(direct),(none),(direct),form_start,Direct,Organic,,6,0,8/5/24
2024-08-08,google,cpc,(not set),form_start,Google,Paid,,1,0,8/5/24
2024-08-08,bing,organic,(organic),form_start,Bing,Organic,,1,0,8/5/24
2024-08-08,mail.google.com,referral,(referral),form_start,Google,Organic,,1,0,8/5/24
2024-08-08,tagassistant.google.com,referral,(referral),form_start,Google,Organic,,3,0,8/5/24
2024-08-08,google,cpc,DF - Leads - Search,form_start,Google,Paid,,1,0,8/5/24
2024-08-08,(direct),(none),(direct),page_view,Direct,Organic,,29,0,8/5/24
2024-08-08,google,cpc,(not set),page_view,Google,Paid,,3,0,8/5/24
2024-08-08,google,cpc,(organic),page_view,Google,Paid,,4,0,8/5/24
2024-08-08,bing,organic,(organic),page_view,Bing,Organic,,7,0,8/5/24
2024-08-08,google,organic,(organic),page_view,Google,Organic,,13,0,8/5/24
2024-08-08,google,cpc,(referral),page_view,Google,Paid,,1,0,8/5/24
2024-08-08,mail.google.com,referral,(referral),page_view,Google,Organic,,1,0,8/5/24
2024-08-08,tagassistant.google.com,referral,(referral),page_view,Google,Organic,,12,0,8/5/24
2024-08-08,google,cpc,DF - Brand,page_view,Google,Paid,,2,0,8/5/24
2024-08-08,google,cpc,DF - Leads - Search,page_view,Google,Paid,,6,0,8/5/24
2024-08-08,(direct),(none),(direct),scroll,Direct,Organic,,7,0,8/5/24
2024-08-08,google,cpc,(not set),scroll,Google,Paid,,2,0,8/5/24
2024-08-08,google,cpc,(organic),scroll,Google,Paid,,1,0,8/5/24
2024-08-08,bing,organic,(organic),scroll,Bing,Organic,,3,0,8/5/24
2024-08-08,google,organic,(organic),scroll,Google,Organic,,6,0,8/5/24
2024-08-08,google,cpc,(referral),scroll,Google,Paid,,1,0,8/5/24
2024-08-08,mail.google.com,referral,(referral),scroll,Google,Organic,,1,0,8/5/24
2024-08-08,tagassistant.google.com,referral,(referral),scroll,Google,Organic,,3,0,8/5/24
2024-08-08,google,cpc,DF - Brand,scroll,Google,Paid,,1,0,8/5/24
2024-08-08,google,cpc,DF - Leads - Search,scroll,Google,Paid,,2,0,8/5/24
2024-08-08,(direct),(none),(direct),session_start,Direct,Organic,22,22,0,8/5/24
2024-08-08,google,cpc,(not set),session_start,Google,Paid,2,2,0,8/5/24
2024-08-08,google,cpc,(organic),session_start,Google,Paid,4,4,0,8/5/24
2024-08-08,bing,organic,(organic),session_start,Bing,Organic,2,2,0,8/5/24
2024-08-08,google,organic,(organic),session_start,Google,Organic,8,8,0,8/5/24
2024-08-08,google,cpc,(referral),session_start,Google,Paid,1,1,0,8/5/24
2024-08-08,mail.google.com,referral,(referral),session_start,Google,Organic,1,1,0,8/5/24
2024-08-08,tagassistant.google.com,referral,(referral),session_start,Google,Organic,4,4,0,8/5/24
2024-08-08,google,cpc,DF - Brand,session_start,Google,Paid,1,1,0,8/5/24
2024-08-08,google,cpc,DF - Leads - Search,session_start,Google,Paid,5,5,0,8/5/24
2024-08-08,(direct),(none),(direct),user_engagement,Direct,Organic,,15,0,8/5/24
2024-08-08,google,cpc,(organic),user_engagement,Google,Paid,,2,0,8/5/24
2024-08-08,bing,organic,(organic),user_engagement,Bing,Organic,,1,0,8/5/24
2024-08-08,google,organic,(organic),user_engagement,Google,Organic,,10,0,8/5/24
2024-08-08,google,cpc,(referral),user_engagement,Google,Paid,,1,0,8/5/24
2024-08-08,tagassistant.google.com,referral,(referral),user_engagement,Google,Organic,,8,0,8/5/24
2024-08-08,google,cpc,DF - Brand,user_engagement,Google,Paid,,2,0,8/5/24
2024-08-08,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,2,0,8/5/24
2024-08-09,(direct),(none),(direct),click,Direct,Organic,,1,0,8/5/24
2024-08-09,(direct),(none),(direct),click_to_call_website,Direct,Organic,,1,0,8/5/24
2024-08-09,(direct),(none),(direct),first_visit,Direct,Organic,,10,0,8/5/24
2024-08-09,google,cpc,(not set),first_visit,Google,Paid,,1,0,8/5/24
2024-08-09,google,cpc,(organic),first_visit,Google,Paid,,5,0,8/5/24
2024-08-09,bing,organic,(organic),first_visit,Bing,Organic,,2,0,8/5/24
2024-08-09,duckduckgo,organic,(organic),first_visit,Other,Organic,,1,0,8/5/24
2024-08-09,google,organic,(organic),first_visit,Google,Organic,,4,0,8/5/24
2024-08-09,google,cpc,DF - Leads - Call Only,first_visit,Google,Paid,,1,0,8/5/24
2024-08-09,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,5,0,8/5/24
2024-08-09,(direct),(none),(direct),form_start,Direct,Organic,,1,0,8/5/24
2024-08-09,google,cpc,(organic),form_start,Google,Paid,,1,0,8/5/24
2024-08-09,(direct),(none),(direct),page_view,Direct,Organic,,16,0,8/5/24
2024-08-09,google,cpc,(not set),page_view,Google,Paid,,1,0,8/5/24
2024-08-09,google,cpc,(organic),page_view,Google,Paid,,8,0,8/5/24
2024-08-09,bing,organic,(organic),page_view,Bing,Organic,,3,0,8/5/24
2024-08-09,duckduckgo,organic,(organic),page_view,Other,Organic,,2,0,8/5/24
2024-08-09,google,organic,(organic),page_view,Google,Organic,,8,0,8/5/24
2024-08-09,google,cpc,DF - Leads - Call Only,page_view,Google,Paid,,3,0,8/5/24
2024-08-09,google,cpc,DF - Leads - Search,page_view,Google,Paid,,6,0,8/5/24
2024-08-09,(direct),(none),(direct),scroll,Direct,Organic,,4,0,8/5/24
2024-08-09,google,cpc,(not set),scroll,Google,Paid,,1,0,8/5/24
2024-08-09,google,cpc,(organic),scroll,Google,Paid,,5,0,8/5/24
2024-08-09,bing,organic,(organic),scroll,Bing,Organic,,3,0,8/5/24
2024-08-09,google,organic,(organic),scroll,Google,Organic,,2,0,8/5/24
2024-08-09,google,cpc,DF - Leads - Search,scroll,Google,Paid,,3,0,8/5/24
2024-08-09,(direct),(none),(direct),session_start,Direct,Organic,15,15,0,8/5/24
2024-08-09,google,cpc,(not set),session_start,Google,Paid,1,1,0,8/5/24
2024-08-09,google,cpc,(organic),session_start,Google,Paid,5,5,0,8/5/24
2024-08-09,bing,organic,(organic),session_start,Bing,Organic,2,2,0,8/5/24
2024-08-09,duckduckgo,organic,(organic),session_start,Other,Organic,1,1,0,8/5/24
2024-08-09,google,organic,(organic),session_start,Google,Organic,7,7,0,8/5/24
2024-08-09,google,cpc,DF - Leads - Call Only,session_start,Google,Paid,2,2,0,8/5/24
2024-08-09,google,cpc,DF - Leads - Search,session_start,Google,Paid,5,5,0,8/5/24
2024-08-09,(direct),(none),(direct),user_engagement,Direct,Organic,,3,0,8/5/24
2024-08-09,google,cpc,(organic),user_engagement,Google,Paid,,3,0,8/5/24
2024-08-09,bing,organic,(organic),user_engagement,Bing,Organic,,3,0,8/5/24
2024-08-09,duckduckgo,organic,(organic),user_engagement,Other,Organic,,1,0,8/5/24
2024-08-09,google,organic,(organic),user_engagement,Google,Organic,,5,0,8/5/24
2024-08-09,google,cpc,DF - Leads - Call Only,user_engagement,Google,Paid,,1,0,8/5/24
2024-08-09,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,2,0,8/5/24
2024-08-10,google,cpc,DF - Leads - Search,eligibility_form_submission,Google,Paid,,2,0,8/5/24
2024-08-10,(direct),(none),(direct),first_visit,Direct,Organic,,5,0,8/5/24
2024-08-10,google,cpc,(organic),first_visit,Google,Paid,,4,0,8/5/24
2024-08-10,google,organic,(organic),first_visit,Google,Organic,,6,0,8/5/24
2024-08-10,google,cpc,(referral),first_visit,Google,Paid,,1,0,8/5/24
2024-08-10,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,12,0,8/5/24
2024-08-10,(direct),(none),(direct),form_start,Direct,Organic,,1,0,8/5/24
2024-08-10,google,organic,(organic),form_start,Google,Organic,,1,0,8/5/24
2024-08-10,google,cpc,DF - Leads - Search,form_start,Google,Paid,,2,0,8/5/24
2024-08-10,(direct),(none),(direct),page_view,Direct,Organic,,5,0,8/5/24
2024-08-10,google,cpc,(organic),page_view,Google,Paid,,4,0,8/5/24
2024-08-10,bing,organic,(organic),page_view,Bing,Organic,,1,0,8/5/24
2024-08-10,google,organic,(organic),page_view,Google,Organic,,16,0,8/5/24
2024-08-10,google,cpc,(referral),page_view,Google,Paid,,1,0,8/5/24
2024-08-10,google,cpc,DF - Leads - Search,page_view,Google,Paid,,13,0,8/5/24
2024-08-10,(direct),(none),(direct),scroll,Direct,Organic,,1,0,8/5/24
2024-08-10,google,cpc,(organic),scroll,Google,Paid,,1,0,8/5/24
2024-08-10,google,organic,(organic),scroll,Google,Organic,,5,0,8/5/24
2024-08-10,google,cpc,DF - Leads - Search,scroll,Google,Paid,,2,0,8/5/24
2024-08-10,(direct),(none),(direct),session_start,Direct,Organic,6,6,0,8/5/24
2024-08-10,google,cpc,(organic),session_start,Google,Paid,4,4,0,8/5/24
2024-08-10,bing,organic,(organic),session_start,Bing,Organic,1,1,0,8/5/24
2024-08-10,google,organic,(organic),session_start,Google,Organic,8,8,0,8/5/24
2024-08-10,google,cpc,(referral),session_start,Google,Paid,1,1,0,8/5/24
2024-08-10,google,cpc,DF - Leads - Search,session_start,Google,Paid,13,13,0,8/5/24
2024-08-10,(direct),(none),(direct),user_engagement,Direct,Organic,,2,0,8/5/24
2024-08-10,google,cpc,(organic),user_engagement,Google,Paid,,1,0,8/5/24
2024-08-10,bing,organic,(organic),user_engagement,Bing,Organic,,1,0,8/5/24
2024-08-10,google,organic,(organic),user_engagement,Google,Organic,,6,0,8/5/24
2024-08-10,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,5,0,8/5/24
2024-08-11,google,organic,(organic),click,Google,Organic,,1,0,8/5/24
2024-08-11,google,cpc,DF - Leads - Search,click,Google,Paid,,1,0,8/5/24
2024-08-11,google,cpc,DF - Leads - Search,click_to_call_website,Google,Paid,,1,0,8/5/24
2024-08-11,google,cpc,DF - Leads - Search,eligibility_form_submission,Google,Paid,,1,0,8/5/24
2024-08-11,(direct),(none),(direct),first_visit,Direct,Organic,,9,0,8/5/24
2024-08-11,google,cpc,(organic),first_visit,Google,Paid,,6,0,8/5/24
2024-08-11,bing,organic,(organic),first_visit,Bing,Organic,,1,0,8/5/24
2024-08-11,google,organic,(organic),first_visit,Google,Organic,,9,0,8/5/24
2024-08-11,indeed.com,referral,(referral),first_visit,Other,Organic,,1,0,8/5/24
2024-08-11,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,7,0,8/5/24
2024-08-11,google,cpc,(organic),form_start,Google,Paid,,1,0,8/5/24
2024-08-11,google,cpc,DF - Leads - Search,form_start,Google,Paid,,1,0,8/5/24
2024-08-11,(direct),(none),(direct),page_view,Direct,Organic,,15,0,8/5/24
2024-08-11,google,cpc,(organic),page_view,Google,Paid,,13,0,8/5/24
2024-08-11,bing,organic,(organic),page_view,Bing,Organic,,1,0,8/5/24
2024-08-11,google,organic,(organic),page_view,Google,Organic,,24,0,8/5/24
2024-08-11,indeed.com,referral,(referral),page_view,Other,Organic,,1,0,8/5/24
2024-08-11,google,cpc,DF - Leads - Search,page_view,Google,Paid,,7,0,8/5/24
2024-08-11,(direct),(none),(direct),scroll,Direct,Organic,,4,0,8/5/24
2024-08-11,google,cpc,(organic),scroll,Google,Paid,,5,0,8/5/24
2024-08-11,bing,organic,(organic),scroll,Bing,Organic,,1,0,8/5/24
2024-08-11,google,organic,(organic),scroll,Google,Organic,,5,0,8/5/24
2024-08-11,(direct),(none),(direct),session_start,Direct,Organic,11,11,0,8/5/24
2024-08-11,google,cpc,(organic),session_start,Google,Paid,8,8,0,8/5/24
2024-08-11,bing,organic,(organic),session_start,Bing,Organic,1,1,0,8/5/24
2024-08-11,google,organic,(organic),session_start,Google,Organic,11,11,0,8/5/24
2024-08-11,indeed.com,referral,(referral),session_start,Other,Organic,1,1,0,8/5/24
2024-08-11,google,cpc,DF - Leads - Search,session_start,Google,Paid,7,7,0,8/5/24
2024-08-11,(direct),(none),(direct),user_engagement,Direct,Organic,,6,0,8/5/24
2024-08-11,google,cpc,(organic),user_engagement,Google,Paid,,2,0,8/5/24
2024-08-11,bing,organic,(organic),user_engagement,Bing,Organic,,1,0,8/5/24
2024-08-11,google,organic,(organic),user_engagement,Google,Organic,,5,0,8/5/24
2024-08-11,indeed.com,referral,(referral),user_engagement,Other,Organic,,1,0,8/5/24
2024-08-11,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,5,0,8/5/24
2024-08-12,google,organic,(organic),click,Google,Organic,,3,0,8/12/24
2024-08-12,google,cpc,DF - Leads - Search,click_to_call_website,Google,Paid,,1,0,8/12/24
2024-08-12,google,cpc,DF - Leads - Search,eligibility_form_submission,Google,Paid,,1,0,8/12/24
2024-08-12,google,cpc,(organic),file_download,Google,Paid,,3,0,8/12/24
2024-08-12,google,organic,(organic),file_download,Google,Organic,,4,0,8/12/24
2024-08-12,(direct),(none),(direct),first_visit,Direct,Organic,,8,0,8/12/24
2024-08-12,google,cpc,(not set),first_visit,Google,Paid,,1,0,8/12/24
2024-08-12,google,cpc,(organic),first_visit,Google,Paid,,5,0,8/12/24
2024-08-12,bing,organic,(organic),first_visit,Bing,Organic,,2,0,8/12/24
2024-08-12,google,organic,(organic),first_visit,Google,Organic,,19,0,8/12/24
2024-08-12,mulliganfunding.lightning.force.com,referral,(referral),first_visit,Other,Organic,,1,0,8/12/24
2024-08-12,yelp.com,referral,(referral),first_visit,Other,Organic,,1,0,8/12/24
2024-08-12,google,cpc,DF - Leads - Call Only,first_visit,Google,Paid,,2,0,8/12/24
2024-08-12,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,17,0,8/12/24
2024-08-12,(not set),(not set),(not set),form_start,Other,Paid,,1,0,8/12/24
2024-08-12,google,organic,(organic),form_start,Google,Organic,,2,0,8/12/24
2024-08-12,google,cpc,DF - Leads - Search,form_start,Google,Paid,,1,0,8/12/24
2024-08-12,(not set),(not set),(not set),form_submit,Other,Paid,,1,0,8/12/24
2024-08-12,(direct),(none),(direct),page_view,Direct,Organic,,16,0,8/12/24
2024-08-12,google,cpc,(not set),page_view,Google,Paid,,3,0,8/12/24
2024-08-12,google,cpc,(organic),page_view,Google,Paid,,8,0,8/12/24
2024-08-12,bing,organic,(organic),page_view,Bing,Organic,,3,0,8/12/24
2024-08-12,google,organic,(organic),page_view,Google,Organic,,49,0,8/12/24
2024-08-12,mulliganfunding.lightning.force.com,referral,(referral),page_view,Other,Organic,,5,0,8/12/24
2024-08-12,yelp.com,referral,(referral),page_view,Other,Organic,,1,0,8/12/24
2024-08-12,google,cpc,DF - Leads - Call Only,page_view,Google,Paid,,2,0,8/12/24
2024-08-12,google,cpc,DF - Leads - Search,page_view,Google,Paid,,19,0,8/12/24
2024-08-12,(direct),(none),(direct),scroll,Direct,Organic,,3,0,8/12/24
2024-08-12,google,cpc,(organic),scroll,Google,Paid,,2,0,8/12/24
2024-08-12,bing,organic,(organic),scroll,Bing,Organic,,1,0,8/12/24
2024-08-12,google,organic,(organic),scroll,Google,Organic,,17,0,8/12/24
2024-08-12,google,cpc,DF - Leads - Search,scroll,Google,Paid,,3,0,8/12/24
2024-08-12,(direct),(none),(direct),session_start,Direct,Organic,13,13,0,8/12/24
2024-08-12,google,cpc,(not set),session_start,Google,Paid,1,1,0,8/12/24
2024-08-12,google,cpc,(organic),session_start,Google,Paid,6,6,0,8/12/24
2024-08-12,bing,organic,(organic),session_start,Bing,Organic,2,2,0,8/12/24
2024-08-12,google,organic,(organic),session_start,Google,Organic,26,26,0,8/12/24
2024-08-12,mulliganfunding.lightning.force.com,referral,(referral),session_start,Other,Organic,1,1,0,8/12/24
2024-08-12,yelp.com,referral,(referral),session_start,Other,Organic,1,1,0,8/12/24
2024-08-12,google,cpc,DF - Leads - Call Only,session_start,Google,Paid,2,2,0,8/12/24
2024-08-12,google,cpc,DF - Leads - Search,session_start,Google,Paid,17,17,0,8/12/24
2024-08-12,(direct),(none),(direct),user_engagement,Direct,Organic,,7,0,8/12/24
2024-08-12,(not set),(not set),(not set),user_engagement,Other,Paid,,1,0,8/12/24
2024-08-12,google,cpc,(organic),user_engagement,Google,Paid,,1,0,8/12/24
2024-08-12,bing,organic,(organic),user_engagement,Bing,Organic,,1,0,8/12/24
2024-08-12,google,organic,(organic),user_engagement,Google,Organic,,12,0,8/12/24
2024-08-12,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,9,0,8/12/24
2024-08-13,(direct),(none),(direct),click,Direct,Organic,,2,0,8/12/24
2024-08-13,google,cpc,DF - Leads - Search,eligibility_form_submission,Google,Paid,,2,0,8/12/24
2024-08-13,(direct),(none),(direct),file_download,Direct,Organic,,1,0,8/12/24
2024-08-13,(direct),(none),(direct),first_visit,Direct,Organic,,12,0,8/12/24
2024-08-13,google,cpc,(organic),first_visit,Google,Paid,,6,0,8/12/24
2024-08-13,bing,organic,(organic),first_visit,Bing,Organic,,2,0,8/12/24
2024-08-13,google,organic,(organic),first_visit,Google,Organic,,12,0,8/12/24
2024-08-13,yahoo,organic,(organic),first_visit,Yahoo,Organic,,3,0,8/12/24
2024-08-13,google,cpc,DF - Brand,first_visit,Google,Paid,,1,0,8/12/24
2024-08-13,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,13,0,8/12/24
2024-08-13,(direct),(none),(direct),form_start,Direct,Organic,,8,0,8/12/24
2024-08-13,google,cpc,DF - Leads - Search,form_start,Google,Paid,,2,0,8/12/24
2024-08-13,(direct),(none),(direct),page_view,Direct,Organic,,25,0,8/12/24
2024-08-13,google,cpc,(organic),page_view,Google,Paid,,9,0,8/12/24
2024-08-13,bing,organic,(organic),page_view,Bing,Organic,,2,0,8/12/24
2024-08-13,google,organic,(organic),page_view,Google,Organic,,27,0,8/12/24
2024-08-13,yahoo,organic,(organic),page_view,Yahoo,Organic,,6,0,8/12/24
2024-08-13,google,cpc,DF - Brand,page_view,Google,Paid,,1,0,8/12/24
2024-08-13,google,cpc,DF - Leads - Search,page_view,Google,Paid,,13,0,8/12/24
2024-08-13,(direct),(none),(direct),scroll,Direct,Organic,,11,0,8/12/24
2024-08-13,google,cpc,(organic),scroll,Google,Paid,,2,0,8/12/24
2024-08-13,bing,organic,(organic),scroll,Bing,Organic,,1,0,8/12/24
2024-08-13,google,organic,(organic),scroll,Google,Organic,,7,0,8/12/24
2024-08-13,yahoo,organic,(organic),scroll,Yahoo,Organic,,3,0,8/12/24
2024-08-13,google,cpc,DF - Leads - Search,scroll,Google,Paid,,1,0,8/12/24
2024-08-13,(direct),(none),(direct),session_start,Direct,Organic,21,21,0,8/12/24
2024-08-13,google,cpc,(organic),session_start,Google,Paid,7,7,0,8/12/24
2024-08-13,bing,organic,(organic),session_start,Bing,Organic,2,2,0,8/12/24
2024-08-13,google,organic,(organic),session_start,Google,Organic,17,17,0,8/12/24
2024-08-13,yahoo,organic,(organic),session_start,Yahoo,Organic,3,3,0,8/12/24
2024-08-13,google,cpc,DF - Brand,session_start,Google,Paid,1,1,0,8/12/24
2024-08-13,google,cpc,DF - Leads - Search,session_start,Google,Paid,14,14,0,8/12/24
2024-08-13,(direct),(none),(direct),user_engagement,Direct,Organic,,12,0,8/12/24
2024-08-13,google,cpc,(organic),user_engagement,Google,Paid,,2,0,8/12/24
2024-08-13,bing,organic,(organic),user_engagement,Bing,Organic,,1,0,8/12/24
2024-08-13,google,organic,(organic),user_engagement,Google,Organic,,5,0,8/12/24
2024-08-13,yahoo,organic,(organic),user_engagement,Yahoo,Organic,,4,0,8/12/24
2024-08-13,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,8,0,8/12/24
2024-08-14,google,organic,(organic),click,Google,Organic,,1,0,8/12/24
2024-08-14,google,cpc,DF - Leads - Search,click,Google,Paid,,1,0,8/12/24
2024-08-14,google,cpc,DF - Leads - Search,click_to_call_website,Google,Paid,,1,0,8/12/24
2024-08-14,google,cpc,DF - Leads - Search,eligibility_form_submission,Google,Paid,,1,0,8/12/24
2024-08-14,(direct),(none),(direct),first_visit,Direct,Organic,,7,0,8/12/24
2024-08-14,google,cpc,(organic),first_visit,Google,Paid,,3,0,8/12/24
2024-08-14,bing,organic,(organic),first_visit,Bing,Organic,,2,0,8/12/24
2024-08-14,google,organic,(organic),first_visit,Google,Organic,,13,0,8/12/24
2024-08-14,facebook.com,referral,(referral),first_visit,Other,Organic,,1,0,8/12/24
2024-08-14,google,cpc,DF - Leads - Call Only,first_visit,Google,Paid,,2,0,8/12/24
2024-08-14,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,11,0,8/12/24
2024-08-14,(direct),(none),(direct),form_start,Direct,Organic,,4,0,8/12/24
2024-08-14,bing,organic,(organic),form_start,Bing,Organic,,2,0,8/12/24
2024-08-14,google,cpc,DF - Leads - Search,form_start,Google,Paid,,1,0,8/12/24
2024-08-14,(direct),(none),(direct),page_view,Direct,Organic,,19,0,8/12/24
2024-08-14,google,cpc,(not set),page_view,Google,Paid,,1,0,8/12/24
2024-08-14,google,cpc,(organic),page_view,Google,Paid,,3,0,8/12/24
2024-08-14,bing,organic,(organic),page_view,Bing,Organic,,3,0,8/12/24
2024-08-14,google,organic,(organic),page_view,Google,Organic,,45,0,8/12/24
2024-08-14,facebook.com,referral,(referral),page_view,Other,Organic,,1,0,8/12/24
2024-08-14,google,cpc,DF - Leads - Call Only,page_view,Google,Paid,,2,0,8/12/24
2024-08-14,google,cpc,DF - Leads - Search,page_view,Google,Paid,,13,0,8/12/24
2024-08-14,(direct),(none),(direct),scroll,Direct,Organic,,7,0,8/12/24
2024-08-14,bing,organic,(organic),scroll,Bing,Organic,,1,0,8/12/24
2024-08-14,google,organic,(organic),scroll,Google,Organic,,8,0,8/12/24
2024-08-14,google,cpc,DF - Leads - Search,scroll,Google,Paid,,1,0,8/12/24
2024-08-14,(direct),(none),(direct),session_start,Direct,Organic,18,18,0,8/12/24
2024-08-14,google,cpc,(not set),session_start,Google,Paid,1,1,0,8/12/24
2024-08-14,google,cpc,(organic),session_start,Google,Paid,3,3,0,8/12/24
2024-08-14,bing,organic,(organic),session_start,Bing,Organic,2,2,0,8/12/24
2024-08-14,google,organic,(organic),session_start,Google,Organic,19,19,0,8/12/24
2024-08-14,facebook.com,referral,(referral),session_start,Other,Organic,1,1,0,8/12/24
2024-08-14,google,cpc,DF - Leads - Call Only,session_start,Google,Paid,2,2,0,8/12/24
2024-08-14,google,cpc,DF - Leads - Search,session_start,Google,Paid,11,11,0,8/12/24
2024-08-14,(direct),(none),(direct),user_engagement,Direct,Organic,,8,0,8/12/24
2024-08-14,google,cpc,(not set),user_engagement,Google,Paid,,1,0,8/12/24
2024-08-14,google,cpc,(organic),user_engagement,Google,Paid,,1,0,8/12/24
2024-08-14,bing,organic,(organic),user_engagement,Bing,Organic,,2,0,8/12/24
2024-08-14,google,organic,(organic),user_engagement,Google,Organic,,10,0,8/12/24
2024-08-14,facebook.com,referral,(referral),user_engagement,Other,Organic,,1,0,8/12/24
2024-08-14,google,cpc,DF - Leads - Call Only,user_engagement,Google,Paid,,1,0,8/12/24
2024-08-14,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,9,0,8/12/24
2024-08-15,google,organic,(organic),click,Google,Organic,,3,0,8/12/24
2024-08-15,google,cpc,DF - Leads - Call Only,click,Google,Paid,,1,0,8/12/24
2024-08-15,google,cpc,DF - Leads - Search,click,Google,Paid,,1,0,8/12/24
2024-08-15,(direct),(none),(direct),click_to_call_website,Direct,Organic,,1,0,8/12/24
2024-08-15,google,organic,(organic),click_to_call_website,Google,Organic,,2,0,8/12/24
2024-08-15,google,cpc,DF - Leads - Call Only,click_to_call_website,Google,Paid,,1,0,8/12/24
2024-08-15,google,cpc,DF - Leads - Search,click_to_call_website,Google,Paid,,1,0,8/12/24
2024-08-15,(direct),(none),(direct),first_visit,Direct,Organic,,8,0,8/12/24
2024-08-15,google,cpc,(organic),first_visit,Google,Paid,,2,0,8/12/24
2024-08-15,bing,organic,(organic),first_visit,Bing,Organic,,2,0,8/12/24
2024-08-15,google,organic,(organic),first_visit,Google,Organic,,8,0,8/12/24
2024-08-15,ycswebagency.com,referral,(referral),first_visit,Other,Organic,,1,0,8/12/24
2024-08-15,google,cpc,DF - Brand,first_visit,Google,Paid,,1,0,8/12/24
2024-08-15,google,cpc,DF - Leads - Call Only,first_visit,Google,Paid,,2,0,8/12/24
2024-08-15,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,8,0,8/12/24
2024-08-15,(direct),(none),(direct),form_start,Direct,Organic,,4,0,8/12/24
2024-08-15,(direct),(none),(direct),page_view,Direct,Organic,,23,0,8/12/24
2024-08-15,google,cpc,(organic),page_view,Google,Paid,,3,0,8/12/24
2024-08-15,bing,organic,(organic),page_view,Bing,Organic,,3,0,8/12/24
2024-08-15,google,organic,(organic),page_view,Google,Organic,,22,0,8/12/24
2024-08-15,ycswebagency.com,referral,(referral),page_view,Other,Organic,,2,0,8/12/24
2024-08-15,google,cpc,DF - Brand,page_view,Google,Paid,,1,0,8/12/24
2024-08-15,google,cpc,DF - Leads - Call Only,page_view,Google,Paid,,3,0,8/12/24
2024-08-15,google,cpc,DF - Leads - Search,page_view,Google,Paid,,9,0,8/12/24
2024-08-15,(direct),(none),(direct),scroll,Direct,Organic,,6,0,8/12/24
2024-08-15,bing,organic,(organic),scroll,Bing,Organic,,3,0,8/12/24
2024-08-15,google,organic,(organic),scroll,Google,Organic,,9,0,8/12/24
2024-08-15,ycswebagency.com,referral,(referral),scroll,Other,Organic,,1,0,8/12/24
2024-08-15,google,cpc,DF - Leads - Call Only,scroll,Google,Paid,,1,0,8/12/24
2024-08-15,(direct),(none),(direct),session_start,Direct,Organic,19,19,0,8/12/24
2024-08-15,google,cpc,(organic),session_start,Google,Paid,2,2,0,8/12/24
2024-08-15,bing,organic,(organic),session_start,Bing,Organic,2,2,0,8/12/24
2024-08-15,google,organic,(organic),session_start,Google,Organic,13,13,0,8/12/24
2024-08-15,ycswebagency.com,referral,(referral),session_start,Other,Organic,1,1,0,8/12/24
2024-08-15,google,cpc,DF - Brand,session_start,Google,Paid,1,1,0,8/12/24
2024-08-15,google,cpc,DF - Leads - Call Only,session_start,Google,Paid,2,2,0,8/12/24
2024-08-15,google,cpc,DF - Leads - Search,session_start,Google,Paid,9,9,0,8/12/24
2024-08-15,(direct),(none),(direct),user_engagement,Direct,Organic,,10,0,8/12/24
2024-08-15,bing,organic,(organic),user_engagement,Bing,Organic,,2,0,8/12/24
2024-08-15,google,organic,(organic),user_engagement,Google,Organic,,8,0,8/12/24
2024-08-15,ycswebagency.com,referral,(referral),user_engagement,Other,Organic,,1,0,8/12/24
